arquivo,tipo_sistema,com_regulador,sem_aterramento,condicao_aterramento,tipo_falta,local_falta,m1,t_falta,800_I_pico_A,800_I_pico_B,800_I_pico_C,800_I_pico_max,800_V_min,800_V_max,818_I_pico_A,818_I_pico_B,818_I_pico_C,818_I_pico_max,818_V_min,818_V_max,820_I_pico_A,820_I_pico_B,820_I_pico_C,820_I_pico_max,820_V_min,820_V_max,822_I_pico_A,822_I_pico_B,822_I_pico_C,822_I_pico_max,822_V_min,822_V_max,800_I0,800_I1,800_I2,818_I0,818_I1,818_I2,820_I0,820_I1,820_I2,822_I0,822_I1,822_I2
Qualificacao__R_822_Meio_-_Falta_AC__m10p50_py,T2F,False,False,COM Aterramento,AC,Barra 822,0.5,0.25,44.91116650722292,38.25014070791962,76.55801312818683,76.55801312818683,25511.88518306194,26054.951790970572,119.34692980984762,21.417723846526343,110.74512803017613,119.34692980984762,10437.391665074756,13993.35987732324,111.34385662466072,9.502770572698134,107.43662369199772,111.34385662466072,8329.85049350565,14209.276004561734,9.445408403782999,9.491989881377377,9.151946090497288,9.491989881377377,8048.75174948644,14241.347539486555,0.6269270853384724,43.75239121917456,30.477907257022853,2.2814955595596974e-13,74.56657091572485,53.260058554020155,1.9525565558317273e-13,65.25908479449595,55.818784272172564,5.0850746268887585e-14,7.324391281124975,2.425185820484914
Qualificacao__R_822_Meio_-_Falta_AC__m10p99_py,T2F,False,False,COM Aterramento,AC,Barra 822,0.99,0.25,44.031768146971686,37.67040761002082,74.95261833972614,74.95261833972614,25522.794747308213,26055.37166000981,116.84652062794342,21.449328375176,108.40177109923339,116.84652062794342,10499.51959652721,13972.25515068109,108.74013893435664,9.536755887851271,104.9349895936319,108.74013893435664,8408.796993219774,14169.877745358948,9.445362359296071,9.525961708804362,9.151928134814383,9.525961708804362,7891.348742436493,14275.36595011076,0.6148664833534645,43.04892024436158,29.749143685187796,3.7911777429455527e-13,73.353176491151,51.99516834749941,7.674967120774517e-14,63.985542937052394,54.49702072652861,1.5411395714083106e-13,7.282545345296938,2.500922608199936
Qualificacao__R_822_Meio_-_Falta_BC__m10p01_py,T2F,False,False,COM Aterramento,BC,Barra 822,0.01,0.25,85.70343481325816,40.156218992593715,43.42980270839252,85.70343481325816,25501.525719911373,26083.50657290905,123.90190805355435,122.71232412131005,20.70664148389922,123.90190805355435,11794.030294434377,14638.49333167626,116.22181457182111,115.88312901366422,9.1561691579018,116.22181457182111,8124.28622694033,13746.322879795787,9.500176293382626,9.38480938422052,9.15198711558427,9.500176293382626,8068.910971696696,13693.272461440134,1.1821243683758254,44.544268450239585,32.06730246356548,2.33403044303902e-13,74.58393964634996,54.08299106187405,2.438495068917016e-14,65.46867199486127,56.43990108538024,3.342326574415857e-14,7.184499507928368,2.178625546324567
Qualificacao__R_822_Meio_-_Falta_BC__m10p50_py,T2F,False,False,COM Aterramento,BC,Barra 822,0.5,0.25,83.12987477210547,38.959114322170514,42.239830656219944,83.12987477210547,25521.890216621006,26082.656705842128,120.18592128716166,118.98465512935819,20.706580164184885,120.18592128716166,11886.64610462904,14618.749445779,112.32666806874185,111.98476692172673,9.15614737815871,112.32666806874185,8316.500282257688,13732.699540257057,9.503805764981013,9.384760992552417,9.15196992879941,9.503805764981013,7817.819922588261,13624.741252427848,1.1468168425188294,43.391118524334104,30.914587067027952,1.464976944699795e-13,72.62361960479844,52.12129668463837,1.0218341642711407e-13,63.41422998629045,54.38504671586989,1.968294580786138e-14,7.101459110658083,2.243519027050738
Qualificacao__R_822_Meio_-_Falta_BC__m10p99_py,T2F,False,False,COM Aterramento,BC,Barra 822,0.99,0.25,80.72380669255006,37.84197563101395,41.12873011671555,80.72380669255006,25540.94330455445,26081.90570479049,116.71246646710291,115.50004125276601,20.70651886758471,116.71246646710291,11974.328091889798,14600.680924645203,108.68514245251012,108.34024182726733,9.156125624838296,108.68514245251012,8499.191815418075,13721.130289947692,9.507248962948216,9.384713830995508,9.151952768512146,9.507248962948216,7583.224632462148,13561.354377944432,1.1138084323920963,42.313223129520324,29.837105936758363,1.7222927469087207e-13,70.79126222459156,50.28764335831496,1.40731365334463e-13,61.493866384873876,52.46430761578274,9.048625662338045e-14,7.023915015462244,2.3052189982389697
Qualificacao__Sem_Falta_py,T2F,False,False,COM Aterramento,Normal,Indefinido,0.5,0.25,15.0053273523478,12.911463250876016,13.004667537013445,15.0053273523478,26052.373620199105,26069.89054085812,23.83163587467584,21.276190769717154,20.70592645183919,23.83163587467584,14129.994450135262,14666.990282938174,10.496033653054127,9.38844927448209,9.155471586725284,10.496033653054127,13805.382979054546,14104.294509999196,10.487586147536112,9.384898954906868,9.151990382721033,10.487586147536112,13744.621093712878,14024.281824417285,0.21555668242221238,12.965216927922881,0.49996664015149866,4.1739136114380216e-14,21.01124241361465,0.34971050489674266,3.0315391380987954e-14,9.273790546714466,0.1403397569354098,2.1620451242961953e-14,9.266766380632406,0.14025120197399896
Qualificacao_sem_terra__A_818_1_-_Falta_A_py,T2F,False,True,SEM Aterramento,Normal,Barra 818.1,0.5,0.25,14.880039657394706,13.076446851847926,13.20147508318337,14.880039657394706,26052.39573129393,26070.609362869516,23.88926316606572,21.346382515685747,20.725698043818184,23.88926316606572,14175.193990155061,14708.876571634422,10.513562574922272,9.419349777261967,9.16293196556147,10.513562574922272,13782.391883355996,14144.569218189929,10.505108998568513,9.412228247060703,9.155967774917082,10.505108998568513,13721.663621885105,14064.327374260183,2.746819306467122e-14,12.991475491747082,0.5224820997082936,4.620045786682937e-14,21.048934499436903,0.3941861402413442,1.9461266292761547e-14,9.287163071995746,0.15901181659995003,1.432144669219779e-14,9.280128766277041,0.15890922640916028
Qualificacao_sem_terra__A_818_2_-_Falta_A_py,T2F,False,True,SEM Aterramento,Normal,Barra 818.2,0.5,0.25,14.880028037379457,13.07709075989319,13.208796184500754,14.880028037379457,26052.376963187384,26070.56039887704,23.871151975206402,21.339197022145772,20.725036092987043,23.871151975206402,14175.06854632224,14708.874830752784,10.51334505892646,9.419412448832816,9.162631701203937,10.51334505892646,13781.851050503206,14144.567431717505,10.504891671284946,9.41229087130388,9.15566773849886,10.504891671284946,13721.124955520943,14064.32570911876,1.1569307604745801e-14,12.995499075206363,0.5185521374495625,3.3179801368329e-14,21.04131178063266,0.3883125027625139,1.2560739669470201e-14,9.287012859841793,0.1591989138314565,2.6148940751075076e-14,9.279978668264606,0.15909618093596928
Qualificacao_sem_terra__A_820_-_Falta_A_py,T2F,False,True,SEM Aterramento,Normal,Barra 820,0.5,0.25,14.87934482561885,13.07644764215107,13.201038339532728,14.87934482561885,26052.392852428056,26070.610265285777,23.888070261980637,21.345810750819695,20.725793361031556,23.888070261980637,14175.193949238683,14708.907491335489,10.513289491647106,9.419218461154202,9.162955720038775,10.513289491647106,13782.248030757506,14144.198313454659,10.504836113894559,9.41210083588345,9.155991511294706,10.504836113894559,13721.521285675437,14063.95866562558,2.4174778843910106e-14,12.991179433629938,0.5221494845567399,2.2993740646564238e-14,21.048449581739078,0.39366569801614965,1.3528330643921842e-14,9.287050892191465,0.15889870710649615,9.478527943911128e-15,9.280016671241947,0.15879620192162047
Qualificacao_sem_terra__A_822_-_Falta_A_py,T2F,False,True,SEM Aterramento,Normal,Barra 822,0.5,0.25,14.879243185724013,13.076446783568699,13.200977530478692,14.879243185724013,26052.39245651898,26070.610378435915,23.887900577305313,21.3457315754301,20.725807127586666,23.887900577305313,14175.193712497652,14708.911802466884,10.530069370696697,9.426154635700527,9.162975359784618,10.530069370696697,13782.249773441106,14144.207009576623,10.521614057126165,9.419034878910516,9.156007807404118,10.521614057126165,13721.48075265135,14063.850211304274,3.1527553875640235e-14,12.991138167423971,0.5221030581733391,3.655825044867131e-14,21.04838218576687,0.3935936043045874,1.949951169430988e-14,9.293992755643874,0.16443515318066512,7.105427357601002e-15,9.28695688735838,0.16433511876703594
Qualificacao_sem_terra__Sem_Falta_py,T2F,False,True,SEM Aterramento,Normal,Indefinido,0.5,0.25,14.87091077420559,13.076442903357464,13.19448094933785,14.87091077420559,26052.35398933198,26070.627828711422,23.872310209035152,21.339418464696177,20.725573127415533,23.872310209035152,14175.171292047593,14709.308245716817,10.51385630500566,9.419510173164923,9.162869109734814,10.51385630500566,13782.479927017504,14144.984459653,10.505402560515032,9.412388522392865,9.155904967078621,10.505402560515032,13721.750899740486,14064.740275493414,2.850264432926945e-14,12.987138474014834,0.5185474934959903,7.199786565877462e-14,21.041891410732365,0.3882712009287485,2.755898672492245e-14,9.287268874104692,0.15916403895234396,1.7081887592420314e-14,9.280234488593253,0.15906133428928804
Qualificacao_SR__R_818_1_-_Falta_AB_py,T2F,True,False,COM Aterramento,AB,Barra 818.1,0.5,0.25,100.67182439639467,49.322242677442944,52.84677884763004,100.67182439639467,25370.94229100927,26097.0582814908,157.52712798697428,156.40430806972512,22.686802719525875,157.52712798697428,10425.080295352667,14334.742716761506,8.99074555137158,8.876999365863886,10.034759788209968,10.034759788209968,10025.15319029939,13941.994617392726,8.987127504322588,8.873641317781848,10.03118669844809,10.03118669844809,9968.287433383555,13886.206339973622,0.009924544622420345,51.53618700375727,39.840987371090336,1.411947327445564e-12,91.94302569819233,72.06239517183782,1.620357055011618e-13,7.687766995868453,1.6228059510470385,2.6215895004193233e-14,7.681941757282699,1.6215659955694175
Qualificacao_SR__R_818_1_-_Falta_ABC_py,T2F,True,False,COM Aterramento,ABC,Barra 818.1,0.5,0.25,100.55925074097188,82.72335802819818,91.59018228286668,100.55925074097188,25610.05985677958,25691.49531979002,185.9166865222814,157.59265284816277,147.00606541687367,185.9166865222814,9446.964852494259,10414.472784904307,8.853470663229535,8.87701027290006,10.034703248443606,10.034703248443606,9266.236050395286,10014.953465829654,8.850121229575347,8.873652220713936,10.031130172406334,10.031130172406334,9240.506530534836,9958.142859479873,0.009168789499999639,86.47715331785817,5.067565442967878,4.4688311751204434e-13,155.27183074636773,8.959090644222455,1.2106371074985502e-13,6.3818669894507725,0.3087390564402537,1.308314917132297e-13,6.3770335812700845,0.30851610924880557
Qualificacao_SR__R_818_1_-_Falta_AC_py,T2F,True,False,COM Aterramento,AC,Barra 818.1,0.5,0.25,49.38042105674612,42.090616687049064,88.97710278986955,88.97710278986955,25446.64212497503,26108.440779518554,143.1449030914477,20.1173863327045,133.19433273550348,143.1449030914477,9605.996515413155,13685.875409104709,8.853451949061629,8.880164852744306,10.034749391608896,10.034749391608896,9328.379978374029,13388.260380808142,8.850102522513318,8.875125516865848,10.031176297913392,10.031176297913392,9289.110646003688,13345.877670679285,0.009284765245782386,47.800808918027755,36.301356906135574,1.8930867814700725e-13,85.21937650625864,65.79349556950584,4.6359548214675265e-14,7.433531377474332,1.5966746305404425,9.764398702902565e-14,7.427900754000326,1.5954656069996787
Qualificacao_SR__R_818_1_-_Falta_BC_py,T2F,True,False,COM Aterramento,BC,Barra 818.1,0.5,0.25,43.00295986588008,83.7131268460653,43.30795680350973,83.7131268460653,25434.476872115476,26115.994589698377,23.144088038357246,129.49080273279404,131.85055058928532,131.85055058928532,9551.495978219378,14446.129422736587,10.192834068329711,8.877042201787667,10.034684985311326,10.192834068329711,9352.408204797865,13891.92830628769,10.184696448261665,8.873684137587997,10.031111920167936,10.184696448261665,9324.124550804761,13813.123148326817,0.010670240294109304,47.870028625528846,35.8197645011972,3.454079068231246e-13,85.3117912931191,65.08409788215205,5.407139474782739e-14,7.4964822411341325,1.8508345719951118,8.467197416543408e-14,7.4908070682048065,1.8494446933058162
Qualificacao_SR__R_818_2_-_Falta_AB_py,T2F,True,False,COM Aterramento,AB,Barra 818.2,0.5,0.25,114.3372503453621,92.7718519061785,61.41659486691311,114.3372503453621,25391.171690933243,25993.508282126342,20.13095455545343,20.107406128722396,22.685877215771797,22.685877215771797,7950.227412748348,11740.803924894675,8.87102234597945,8.876979236811769,10.034671718478762,10.034671718478762,7833.338860286847,11388.38611366295,8.867540483970725,8.873621196430115,10.03109865642457,10.03109865642457,7816.70685051808,11338.304882522687,0.009671105557211386,83.09971108344874,29.79576952059164,6.178300857180258e-13,14.805198323974363,3.1634679011030364,8.046897027110551e-14,6.5356524984813,1.3866878674663516,3.3019326037712996e-13,6.530702762154215,1.3856400867119436
Qualificacao_SR__R_818_2_-_Falta_ABC_py,T2F,True,False,COM Aterramento,ABC,Barra 818.2,0.5,0.25,151.82700865883703,115.90537533715144,129.02188191221535,151.82700865883703,25168.140454341614,25368.327159512595,20.09166787081458,20.107359579134148,22.685790854459675,22.685790854459675,6923.374323517494,7997.091860662381,8.853419561294201,8.87695865516275,10.034633328104665,10.034633328104665,6791.931095197819,7690.318651712504,8.850070146987129,8.873600622512969,10.03106026888251,10.03106026888251,6773.224863584995,7646.69693611146,0.008099638662033847,124.71121515611368,10.643279061572581,1.1801346534801633e-12,10.895779236345613,0.8222746958569753,6.447880348257061e-14,4.808880217874028,0.35359351037955716,1.0585958265706878e-13,4.805238377265586,0.3533342216127961
Qualificacao_SR__R_818_2_-_Falta_AC_py,T2F,True,False,COM Aterramento,AC,Barra 818.2,0.5,0.25,64.79649374710432,60.859246972036786,122.01274505309051,122.01274505309051,25053.965434604863,26071.817752704002,20.091582856035316,20.10754809419694,22.685998917030417,22.685998917030417,7154.939674461404,13286.595809595347,8.853381941086164,8.877042008334971,10.03472532216823,10.03472532216823,6954.803304918009,12976.37166972502,8.850032541076176,8.87368394399034,10.03115222782743,10.03115222782743,6926.611060191495,12932.196168882725,0.008595826881721998,65.58552706927357,54.20808050782994,2.0816518220459448e-13,14.772217776295617,5.328081907654993,1.4834972711082345e-13,6.517681248711958,2.358756325372706,1.2419836050073768e-13,6.512744515128355,2.3569706397340693
Qualificacao_SR__R_818_2_-_Falta_BC_py,T2F,True,False,COM Aterramento,BC,Barra 818.2,0.5,0.25,114.90307553160453,92.7088568087946,61.6140909234892,114.90307553160453,25385.344757201525,25993.246138424605,20.13340835761232,20.107407352908563,22.685876191975552,22.685876191975552,7941.628322199217,11763.15684707419,8.87210692239293,8.876979749976178,10.034671262920691,10.034671262920691,7824.83491250509,11409.605108986574,8.868623865958726,8.873621709398423,10.031098201143893,10.031098201143893,7808.214936110586,11359.361574957467,0.009665578844946683,83.2272781626508,30.005683476293534,5.909928496582573e-14,14.83733972217732,3.1968596598375005,1.3846763598111875e-13,6.549813530530906,1.4012940141137027,1.4764621284570885e-13,6.544853111243176,1.4002353447846174
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,T2F,True,False,COM Aterramento,AB,Barra 818.2,0.01,0.25,13.14876992857191,13.317318999459456,12.212794718724977,13.317318999459456,26058.261241796874,26077.055174505087,22.72522246881353,20.123599522048266,22.686164379936702,22.72522246881353,13610.19952515243,13822.575566877302,10.008669511093066,8.883272086196094,10.03479302716845,10.03479302716845,13292.377369912761,13352.442252010636,10.00056947845656,8.87653893513445,10.031216321496988,10.031216321496988,13217.000279958787,13315.742548161223,0.01072781361798521,11.767529634027298,0.08662457746128417,4.2223520054579607e-14,20.090544959639548,0.048196308223633966,2.020592348935626e-14,8.867607393802606,0.02158491338556748,1.590200445633128e-14,8.86087692487877,0.021574652742846024
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p50_py,T2F,True,False,COM Aterramento,AB,Barra 818.2,0.5,0.25,13.148576215277547,13.317266746808842,12.212646836522255,13.317266746808842,26058.261027525547,26077.055242023554,22.724887151764058,20.123344831520047,22.686107324317106,22.724887151764058,13610.20292003548,13822.579217310353,10.008555952181867,8.883185953093449,10.034773597934308,10.034773597934308,13292.279044208308,13352.392884174886,10.00047742881246,8.876469307215864,10.0312005048978,10.0312005048978,13216.872753284337,13315.678286648048,0.01072781619855614,11.767401645166652,0.08656894351911314,3.7341069555972605e-14,20.090330615795047,0.04811995682091388,1.7349186175370347e-14,8.867534793042916,0.021583348337236567,1.1712136709275758e-14,8.860818092615553,0.021573534008504508
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p99_py,T2F,True,False,COM Aterramento,AB,Barra 818.2,0.99,0.25,13.14838587643066,13.317214970846928,12.212500834817135,13.317214970846928,26058.260818611,26077.0553091634,22.724557290829686,20.12309427417906,22.686050502358267,22.724557290829686,13610.205976435565,13822.582965987924,10.008445163799115,8.88310192454532,10.034754272089442,10.034754272089442,13292.184560733396,13352.344691405215,10.0003881475374,8.876401782177357,10.03118479179577,10.03118479179577,13216.749513468661,13315.615598834413,0.01072781873732528,11.767275404407057,0.08651466998592733,4.4801927946562956e-14,20.09011930393309,0.04804565670360462,2.9813938648905443e-14,8.86746373292372,0.02158194703224691,1.9611565896202395e-14,8.860760799752313,0.021572562564641823
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,T2F,True,False,COM Aterramento,ABC,Barra 818.2,0.01,0.25,13.14876992857191,13.317318999459456,12.212794718724977,13.317318999459456,26058.261241796874,26077.055174505087,22.72522246881353,20.123599522048266,22.686164379936702,22.72522246881353,13610.19952515243,13822.575566877302,10.008669511093066,8.883272086196094,10.03479302716845,10.03479302716845,13292.377369912761,13352.442252010636,10.00056947845656,8.87653893513445,10.031216321496988,10.031216321496988,13217.000279958787,13315.742548161223,0.01072781361798521,11.767529634027298,0.08662457746128417,4.2223520054579607e-14,20.090544959639548,0.048196308223633966,2.020592348935626e-14,8.867607393802606,0.02158491338556748,1.590200445633128e-14,8.86087692487877,0.021574652742846024
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,T2F,True,False,COM Aterramento,ABC,Barra 818.2,0.5,0.25,13.148576215277547,13.317266746808842,12.212646836522255,13.317266746808842,26058.261027525547,26077.055242023554,22.724887151764058,20.123344831520047,22.686107324317106,22.724887151764058,13610.20292003548,13822.579217310353,10.008555952181867,8.883185953093449,10.034773597934308,10.034773597934308,13292.279044208308,13352.392884174886,10.00047742881246,8.876469307215864,10.0312005048978,10.0312005048978,13216.872753284337,13315.678286648048,0.01072781619855614,11.767401645166652,0.08656894351911314,3.7341069555972605e-14,20.090330615795047,0.04811995682091388,1.7349186175370347e-14,8.867534793042916,0.021583348337236567,1.1712136709275758e-14,8.860818092615553,0.021573534008504508
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,T2F,True,False,COM Aterramento,ABC,Barra 818.2,0.99,0.25,13.14838587643066,13.317214970846928,12.212500834817135,13.317214970846928,26058.260818611,26077.0553091634,22.724557290829686,20.12309427417906,22.686050502358267,22.724557290829686,13610.205976435565,13822.582965987924,10.008445163799115,8.88310192454532,10.034754272089442,10.034754272089442,13292.184560733396,13352.344691405215,10.0003881475374,8.876401782177357,10.03118479179577,10.03118479179577,13216.749513468661,13315.615598834413,0.01072781873732528,11.767275404407057,0.08651466998592733,4.4801927946562956e-14,20.09011930393309,0.04804565670360462,2.9813938648905443e-14,8.86746373292372,0.02158194703224691,1.9611565896202395e-14,8.860760799752313,0.021572562564641823
Qualificacao_SR__R_818_2_Meio_-_Falta_AC__m10p01_py,T2F,True,False,COM Aterramento,AC,Barra 818.2,0.01,0.25,13.14876992857191,13.317318999459456,12.212794718724977,13.317318999459456,26058.261241796874,26077.055174505087,22.72522246881353,20.123599522048266,22.686164379936702,22.72522246881353,13610.19952515243,13822.575566877302,10.008669511093066,8.883272086196094,10.03479302716845,10.03479302716845,13292.377369912761,13352.442252010636,10.00056947845656,8.87653893513445,10.031216321496988,10.031216321496988,13217.000279958787,13315.742548161223,0.01072781361798521,11.767529634027298,0.08662457746128417,4.2223520054579607e-14,20.090544959639548,0.048196308223633966,2.020592348935626e-14,8.867607393802606,0.02158491338556748,1.590200445633128e-14,8.86087692487877,0.021574652742846024
Qualificacao_SR__R_818_2_Meio_-_Falta_AC__m10p50_py,T2F,True,False,COM Aterramento,AC,Barra 818.2,0.5,0.25,13.148576215277547,13.317266746808842,12.212646836522255,13.317266746808842,26058.261027525547,26077.055242023554,22.724887151764058,20.123344831520047,22.686107324317106,22.724887151764058,13610.20292003548,13822.579217310353,10.008555952181867,8.883185953093449,10.034773597934308,10.034773597934308,13292.279044208308,13352.392884174886,10.00047742881246,8.876469307215864,10.0312005048978,10.0312005048978,13216.872753284337,13315.678286648048,0.01072781619855614,11.767401645166652,0.08656894351911314,3.7341069555972605e-14,20.090330615795047,0.04811995682091388,1.7349186175370347e-14,8.867534793042916,0.021583348337236567,1.1712136709275758e-14,8.860818092615553,0.021573534008504508
Qualificacao_SR__R_818_2_Meio_-_Falta_AC__m10p99_py,T2F,True,False,COM Aterramento,AC,Barra 818.2,0.99,0.25,13.14838587643066,13.317214970846928,12.212500834817135,13.317214970846928,26058.260818611,26077.0553091634,22.724557290829686,20.12309427417906,22.686050502358267,22.724557290829686,13610.205976435565,13822.582965987924,10.008445163799115,8.88310192454532,10.034754272089442,10.034754272089442,13292.184560733396,13352.344691405215,10.0003881475374,8.876401782177357,10.03118479179577,10.03118479179577,13216.749513468661,13315.615598834413,0.01072781873732528,11.767275404407057,0.08651466998592733,4.4801927946562956e-14,20.09011930393309,0.04804565670360462,2.9813938648905443e-14,8.86746373292372,0.02158194703224691,1.9611565896202395e-14,8.860760799752313,0.021572562564641823
Qualificacao_SR__R_818_2_Meio_-_Falta_BC__m10p01_py,T2F,True,False,COM Aterramento,BC,Barra 818.2,0.01,0.25,13.14876992857191,13.317318999459456,12.212794718724977,13.317318999459456,26058.261241796874,26077.055174505087,22.72522246881353,20.123599522048266,22.686164379936702,22.72522246881353,13610.19952515243,13822.575566877302,10.008669511093066,8.883272086196094,10.03479302716845,10.03479302716845,13292.377369912761,13352.442252010636,10.00056947845656,8.87653893513445,10.031216321496988,10.031216321496988,13217.000279958787,13315.742548161223,0.01072781361798521,11.767529634027298,0.08662457746128417,4.2223520054579607e-14,20.090544959639548,0.048196308223633966,2.020592348935626e-14,8.867607393802606,0.02158491338556748,1.590200445633128e-14,8.86087692487877,0.021574652742846024
Qualificacao_SR__R_818_2_Meio_-_Falta_BC__m10p50_py,T2F,True,False,COM Aterramento,BC,Barra 818.2,0.5,0.25,13.148576215277547,13.317266746808842,12.212646836522255,13.317266746808842,26058.261027525547,26077.055242023554,22.724887151764058,20.123344831520047,22.686107324317106,22.724887151764058,13610.20292003548,13822.579217310353,10.008555952181867,8.883185953093449,10.034773597934308,10.034773597934308,13292.279044208308,13352.392884174886,10.00047742881246,8.876469307215864,10.0312005048978,10.0312005048978,13216.872753284337,13315.678286648048,0.01072781619855614,11.767401645166652,0.08656894351911314,3.7341069555972605e-14,20.090330615795047,0.04811995682091388,1.7349186175370347e-14,8.867534793042916,0.021583348337236567,1.1712136709275758e-14,8.860818092615553,0.021573534008504508
Qualificacao_SR__R_818_2_Meio_-_Falta_BC__m10p99_py,T2F,True,False,COM Aterramento,BC,Barra 818.2,0.99,0.25,13.14838587643066,13.317214970846928,12.212500834817135,13.317214970846928,26058.260818611,26077.0553091634,22.724557290829686,20.12309427417906,22.686050502358267,22.724557290829686,13610.205976435565,13822.582965987924,10.008445163799115,8.88310192454532,10.034754272089442,10.034754272089442,13292.184560733396,13352.344691405215,10.0003881475374,8.876401782177357,10.03118479179577,10.03118479179577,13216.749513468661,13315.615598834413,0.01072781873732528,11.767275404407057,0.08651466998592733,4.4801927946562956e-14,20.09011930393309,0.04804565670360462,2.9813938648905443e-14,8.86746373292372,0.02158194703224691,1.9611565896202395e-14,8.860760799752313,0.021572562564641823
Qualificacao_SR__R_820_-_Falta_AB_py,T2F,True,False,COM Aterramento,AB,Barra 820,0.5,0.25,75.76501771376122,37.15964615591469,40.58825054248849,75.76501771376122,25572.493097258626,26093.21730819383,118.56256476921459,117.43944673557063,22.686782657557828,118.56256476921459,11280.614231822097,14124.842283722055,9.02180288441185,8.876942391312587,10.034754923877609,10.034754923877609,7768.009411154544,13284.262262063776,9.018144902809526,8.873584364763019,10.031181835321114,10.031181835321114,7723.9448928283255,13234.26508969694,0.010140952383735958,40.25935747146116,28.570968256541928,4.807145299879294e-13,71.52022843857897,51.648164685782575,2.8572423518001687e-14,6.945328834454091,2.130193930556638,1.2681648009438312e-13,6.9400645781355745,2.12856857584885
Qualificacao_SR__R_820_-_Falta_ABC_py,T2F,True,False,COM Aterramento,ABC,Barra 820,0.5,0.25,75.69256130196825,72.00774772375944,72.4106742820308,75.69256130196825,25692.012747586952,25750.94986873812,139.9358674360916,126.3947602005845,128.926657519921,139.9358674360916,10002.350516952914,11271.096331711196,8.853414040072328,8.87695770788741,10.03467903211047,10.03467903211047,7761.45537400216,8178.617639406869,8.850064627831408,8.8735996754804,10.031105961664295,10.031105961664295,7717.428271983821,8156.025411121302,0.009525180998220584,70.19922556731133,1.8926888585153394,1.4437992162781342e-13,125.84774738324522,3.63550007475696,1.0214319992843846e-13,5.297203645591409,0.15541074714242017,9.551589361407667e-14,5.293191045561435,0.15528545325636378
Qualificacao_SR__R_820_-_Falta_AC_py,T2F,True,False,COM Aterramento,AC,Barra 820,0.5,0.25,41.08834568012132,36.78526077117839,73.65457151559727,73.65457151559727,25544.908534045368,26076.528818938095,118.3151614442826,20.341069100889268,110.25748552222514,118.3151614442826,10084.379947457297,13445.589461105805,8.85340523171371,9.004332548645271,10.034741387431195,10.034741387431195,8023.183141373176,13669.817528318008,8.850055822828125,8.997519864533107,10.031168293369545,10.031168293369545,7990.463219040711,13624.386182286125,0.009558324526496673,41.31305315252454,29.406392126415284,1.0826591748216809e-13,73.55842606936834,53.3050720153115,1.0712485654913822e-13,7.062244710661099,2.2251013352665217,9.713728912503278e-14,7.056895586640173,2.2234172647349477
Qualificacao_SR__R_820_-_Falta_BC_py,T2F,True,False,COM Aterramento,BC,Barra 820,0.5,0.25,36.75943861068062,71.06193896632352,37.17144559264125,71.06193896632352,25524.057564090657,26078.25530079388,22.433244619926406,109.69294400015485,112.17252707657508,112.17252707657508,10035.231305407053,14228.552658781782,9.842609118757894,8.877013687954374,10.034654258609562,10.034654258609562,8067.038142166,13183.36865316503,9.834629942453232,8.873655634565017,10.03108120283584,10.03108120283584,8043.32644311599,13108.585506360923,0.010679702656626211,41.3725648892421,29.672720562264203,3.396100269305657e-13,73.63940614283243,53.931559118742236,1.00587485897367e-13,6.959660032372158,2.0136010786665723,9.423159582428332e-14,6.954391498275354,2.012086094741945
Qualificacao_SR__R_820_Meio_-_Falta_AB__m10p01_py,T2F,True,False,COM Aterramento,AB,Barra 820,0.01,0.25,42.9294974521746,83.56425830266525,43.2353601837257,83.56425830266525,25435.477812938603,26115.461096745665,23.136480553832456,129.25792380634257,131.61876066774826,131.61876066774826,9556.301683479996,14443.251738487452,10.189017406524464,8.877084948595899,10.034704101181417,10.189017406524464,9337.336628610783,13883.626389327841,10.18085885509712,8.873718647798372,10.031127423493166,10.18085885509712,9309.121088865468,13804.900219467678,0.010670334573628926,47.79374016148231,35.74728302646975,7.238086802360633e-13,85.17473461268469,64.95258762853757,1.1097294824693496e-14,7.490293939971156,1.8525159185622158,2.0620813289418245e-14,7.484610656135329,1.8511166746567809
Qualificacao_SR__R_820_Meio_-_Falta_AB__m10p50_py,T2F,True,False,COM Aterramento,AB,Barra 820,0.5,0.25,39.620372572649615,76.86485558759014,39.977834387189695,76.86485558759014,25481.8492521459,26093.698979083674,22.767797635583456,118.77404073022089,121.19454729134776,121.19454729134776,9795.200526269413,14321.669181828549,10.007131338274146,8.877027717557437,10.03466946716587,10.03466946716587,8657.004269680663,13506.72656208148,9.999075117642125,8.87366965883404,10.031096406752027,10.031096406752027,8631.204628359244,13430.107755716173,0.010675057729126742,44.35444024486391,32.4908907365719,6.829264904515953e-13,78.99635024319538,59.044539399374244,4.212480006704863e-14,7.207227156021901,1.9332609479090603,2.1668848493557394e-13,7.201771080826555,1.9318076083687459
