tempo_s,V_A,V_B,V_C,I_A,I_B,I_C
0.2921,1389.9559734400905,11365.30087122481,-12755.256845202719,126.52442000243157,53.15645841769213,-179.6808784201234
0.29215,1076.9187489475241,11534.118882930292,-12611.037632397256,124.07876195110352,56.49376539754083,-180.57252734864406
0.2922,763.5002394923691,11698.908700018212,-12462.408940011466,121.58904139095534,59.81096273468477,-181.40000412563973
0.29225,449.7431658484809,11859.559470614571,-12309.302636945062,119.05611610583088,63.106945671944686,-182.16306177777548
0.2923,135.92216002267057,12015.905886912386,-12151.828047398225,116.48088270221615,66.38049378389162,-182.86137648610762
0.29235,-178.02583130443986,12168.078402354013,-11990.052571493648,113.86427427155917,69.63043935130432,-183.49471362286343
0.2924,-491.8827655081378,12315.903787633675,-11824.021022550314,111.20720273916578,72.85568458995353,-184.0628873291191
0.29245,-805.5312374608862,12459.278236373051,-11653.746999317522,108.51062807624547,76.05500713574943,-184.56563521199485
0.29250000000000004,-1118.9736323219277,12598.35894972664,-11479.385317790524,105.7754887817611,79.2273221672405,-185.00281094900154
0.29255000000000003,-1431.928673231876,12732.851517978259,-11300.922845112495,103.00277593207184,82.37150431068086,-185.37428024275263
0.2926,-1744.4285748997295,12862.85243620457,-11118.423861651121,100.19347320666829,85.48638381585843,-185.6798570225268
0.29265,-2056.3247318122103,12988.330832968064,-10932.006101482226,97.34854770501265,88.57092598698326,-185.91947369199565
0.2927,-2367.405653363499,13109.117543880979,-10741.711890823803,94.46906377497832,91.62398409727743,-186.0930478722557
0.29275,-2677.7565809645703,13225.294981198052,-10547.538400519588,91.55600436169036,94.6444770436151,-186.2004814053056
0.2928,-2987.081840316607,13336.780139327033,-10349.698299276284,88.6103955398832,97.63137363829777,-186.24176917818107
0.29285,-3295.3366823476536,13443.477346600293,-10148.140664498147,85.63334434754636,100.58354995791855,-186.21689430546502
0.2929,-3602.5113809968793,13545.462619728836,-9942.951238956988,82.62583520370451,103.50000806563718,-186.12584326934203
0.29295,-3908.2861077500006,13642.575638573056,-9734.289531027653,79.58897001153738,106.37969628654926,-185.96866629808696
0.29300000000000004,-4212.7505969730755,13734.888023933108,-9522.137427143922,76.5238596950643,109.22156556159392,-185.74542525665865
0.29305000000000003,-4515.726893140895,13822.295113436692,-9306.568220459032,73.43151900042432,112.02466072495788,-185.45617972538255
0.2931,-4817.011360368014,13904.78291603701,-9087.771555811498,70.31310993923472,114.78792853722682,-185.10103847646184
0.29315,-5116.696360118052,13982.37626859611,-8865.679908599777,67.16973044791958,117.51041872928351,-184.68014917720345
0.2932,-5414.492011519228,14054.940297970712,-8640.44828655235,64.00245298132636,120.19117646603443,-184.1936294473612
0.29325,-5710.357692739317,14122.54255595931,-8412.184863300025,60.81246523352877,122.82919631752728,-183.64166155105644
0.2933,-6004.269384050552,14185.163551273674,-8180.8941672822775,57.60086251044506,125.42360795049127,-183.0244704609368
0.29335,-6295.948373582564,14242.642876996137,-7946.694503451793,54.368782640278766,127.97344583064852,-182.34222847092772
0.2934,-6585.4636293110225,14295.176420085269,-7709.712790791631,51.11740423800388,130.47779809603617,-181.5952023340406
0.29345,-6872.623631476952,14342.573319653933,-7469.94968817339,47.84785142179391,132.93582920291394,-180.78368062470827
0.29350000000000004,-7157.298195642427,14384.839355595876,-7227.541159928951,44.561302935815625,135.34659339131775,-179.90789632713373
0.29355000000000003,-7439.508399677742,14422.09442479433,-6982.586025071149,41.25892066984896,137.70928303788358,-178.96820370773304
0.2936,-7718.999417315604,14454.134173231367,-6735.134755849376,37.94187969258902,140.02306161072525,-177.96494130331484
0.29365,-7995.784074065886,14481.05461204293,-6485.2705378898145,34.61136333953662,142.28705439325697,-176.89841773279406
0.2937,-8269.753788781374,14502.901017333501,-6233.1472284440015,31.26853394913399,144.50052837143627,-175.76906232057104
0.29375,-8540.703002745342,14519.483380944483,-5978.780378070242,27.914616067494713,146.66264792399622,-174.57726399149158
0.2938,-8808.719597030822,14530.991009900505,-5722.271412720027,24.550769173619084,148.7726454225898,-173.32341459620957
0.29385,-9073.538329305902,14537.318593871267,-5463.780264395021,21.178187199283297,150.82981678591645,-172.00800398520047
0.2939,-9335.127731270017,14538.440728677764,-5203.312997216691,17.79811300615171,152.83336687013247,-170.63147987628494
0.29395,-9593.47919775383,14534.456035079016,-4940.9768371135815,14.41168412503672,154.7826318927664,-169.1943160178039
0.29400000000000004,-9848.315817440622,14525.266341225157,-4676.950523552397,11.020140490654812,156.676910439178,-167.6970509298336
0.29405000000000003,-10099.721658023844,14510.926257364781,-4411.204599088384,7.624707883408132,158.5154975660315,-166.14020544944046
0.29410000000000003,-10347.553667254293,14491.446797409642,-4143.89312988252,4.226525183994895,160.29779507522676,-164.52432025922258
0.29415,-10591.616881502241,14466.781484498591,-3875.1646027032566,0.8268673341913311,162.02311845275875,-162.84998578695098
0.2942,-10832.035256764286,14437.03002366766,-3604.9947665901564,-2.573078303421139,163.69087770857666,-161.11779940515655
0.29425,-11068.526689818591,14402.090985011177,-3333.564294859364,-5.972142182293438,165.30049755784398,-159.32835537555147
0.2943,-11301.084664470758,14362.070794831398,-3060.9861300075163,-9.369049852680869,166.85135529983205,-157.4823054471521
0.29435,-11529.698586929422,14316.962064247706,-2787.2634769453457,-12.762642172037024,168.34295977125046,-155.58031759921462
0.2944,-11754.12243434388,14266.69954647131,-2512.5771117348695,-16.15171272390717,169.77474398241705,-153.6230312585108
0.29445,-11974.430775760706,14211.45171606823,-2237.0209398954676,-19.53501934546357,171.14619121917912,-151.61117187371656
