tempo_s,V_A,V_B,V_C,I_A,I_B,I_C
0.45455,27659.012457079025,2359.902975731983,-30018.91543281101,-98.79870183748879,75.14523032556427,23.65347151192407
0.4546,27310.690562498185,2968.368018039761,-30279.05858053791,-99.27465182573532,73.743694105255,25.530957720479826
0.45465,26952.674464809934,3575.8047452689584,-30528.47921007885,-99.71533024529292,72.31595713182747,27.39937311346497
0.45470000000000005,26585.07264184607,4181.942547837561,-30767.015189683625,-100.1205803530689,70.86252676760533,29.258053585463102
0.45475000000000004,26208.035340876915,4786.625063283573,-30994.660404160517,-100.49025834894772,69.38391932456167,31.106339024385527
0.45480000000000004,25821.676002372544,5389.574254999557,-31211.250257372045,-100.82423271914772,67.88066024067783,32.943572478469335
0.45485000000000003,25426.152802645884,5990.643436946394,-31416.79623959229,-101.12238494043532,66.35328349618067,34.76910144425419
0.4549,25021.585663203983,6589.546976229932,-31611.13263943393,-101.38460897835357,64.80233190628879,36.582277072064294
0.45495,24608.13812300952,7186.1488217689575,-31794.286944778447,-101.61081175096145,63.228356359609755,38.38245539135117
0.455,24185.938153459854,7780.155632491298,-31966.093785951096,-101.80091279666333,61.631916231270374,40.1689965653924
0.45505,23755.154216062507,8371.442194707424,-32126.596410769893,-101.95484469444199,60.01357860290489,41.94126609153651
0.4551,23315.92072790378,8959.708367493318,-32275.629095397042,-102.07255259928672,58.373918562150884,43.69863403713524
0.45515,22868.413111358004,9544.83923526225,-32413.252346620266,-102.15399486302935,56.713518587618644,45.44047627541009
0.45520000000000005,22412.770129358516,10126.528847627062,-32539.298976985603,-102.19914238222923,55.03296869943051,47.166173682798124
0.45525000000000004,21949.174437967788,10704.672616256745,-32653.84705422452,-102.20797925560613,53.33286588182292,48.875113373782526
0.45530000000000004,21477.77008548839,11278.958878882459,-32756.728964370846,-102.18050224008462,51.61381430513208,50.56668793495187
0.45535000000000003,20998.744520796212,11849.294140180975,-32848.038660977145,-102.11672117626038,49.87642459131651,52.240296584943216
0.4554,20512.24892845925,12415.360888159397,-32927.609816618584,-102.0166586486233,48.12131417544832,53.89534447317434
0.45545,20018.47445425029,12977.077102988053,-32995.551557238265,-101.88035030750227,46.34910650878932,55.53124379871229
0.4555,19517.578366226513,13534.120098414454,-33051.69846464093,-101.70784445155505,44.56043135293544,57.147413098618955
0.45555,19009.757287268436,14086.418834477081,-33096.176121745455,-101.49920252687126,42.75592413258938,58.74327839428111
0.4556,18495.17218385645,14633.646611548915,-33128.81879540537,-101.25449850454999,40.93622605824956,60.31827244629969
0.45565,17974.025986613167,15175.743052155996,-33149.769038769125,-100.97381946413671,39.101983568839174,61.87183589529681
0.45570000000000005,17446.483668111014,15712.37780043328,-33158.861468544244,-100.65726502657343,37.25384847768652,63.40341654888616
0.45575000000000004,16912.752286178835,16243.50180923134,-33156.25409541009,-100.30494773474094,35.392477281001206,64.912470453739
0.45580000000000004,16373.002812584442,16768.780810992004,-33141.783623576404,-99.91699270387141,33.51853145882701,66.39846124504363
0.45585000000000003,15827.4447762284,17288.177603367432,-33115.62237959579,-99.49353784700324,31.632676684498957,67.8608611625035
